0000017354,0,21,91,82,6,9.34
0000017355,0,28,91,331,7,64.54
0000017356,0,25,43,108,8,20.87
0000017357,0,27,38,210,4,67.42
0000017358,1,18,10,77,1,14.44
0000017359,0,26,35,48,6,88.85
0000017360,1,22,57,368,4,16.08
0000017361,1,24,36,123,7,40.77
0000017362,1,29,97,249,18,93.15
0000017363,1,20,72,61,8,38.88
0000017364,0,21,52,280,8,68.87
0000017365,1,25,97,306,5,92.26
0000017366,1,24,99,230,11,43.56
0000017367,0,22,84,96,5,7.77
0000017368,0,22,19,304,2,5.21
0000017369,1,18,44,237,6,0.00
0000017370,1,26,45,367,3,25.42
0000017371,0,21,20,295,1,13.48
0000017372,0,19,71,17,2,37.23
0000017373,0,20,43,344,6,3.92
0000017374,0,22,67,394,12,85.12
0000017375,0,20,82,470,13,45.89
0000017376,0,23,28,119,3,75.66
0000017377,1,27,15,444,3,8.34
0000017378,1,18,57,226,7,20.55
0000017379,0,23,19,59,2,99.08
0000017380,0,19,88,77,9,62.48
0000017381,1,20,79,194,3,71.87
0000017382,0,30,97,139,9,74.01
0000017383,1,21,51,549,3,19.40
0000017384,1,24,22,173,2,33.41
0000017385,0,27,22,360,3,84.14
0000017386,0,21,16,233,3,38.51
0000017387,0,19,50,193,4,23.38
0000017388,1,26,63,593,2,7.38
0000017389,1,28,98,451,9,16.46
0000017390,0,23,18,187,1,96.55
0000017391,1,27,49,189,8,50.73
0000017392,0,22,21,475,2,4.09
0000017393,1,22,41,496,1,80.54
0000017394,1,24,60,427,1,45.26
0000017395,1,19,82,518,8,30.06
0000017396,1,25,9,450,1,17.63
0000017397,0,27,78,546,1,21.63
0000017398,1,26,73,584,11,72.38
0000017399,1,27,70,423,1,55.90
0000017400,0,24,23,120,4,27.13
0000017401,0,30,23,266,3,97.07
0000017402,0,24,2,480,1,35.71
0000017403,1,23,29,491,2,30.83
0000017404,1,25,95,583,13,10.06
0000017405,1,20,48,42,3,6.60
0000017406,0,21,36,424,4,80.55
0000017407,1,28,4,50,1,28.92
0000017408,0,21,100,473,13,8.82
0000017409,1,21,37,586,5,86.53
0000017410,1,29,57,103,2,31.67
0000017411,0,24,23,445,3,14.02
0000017412,0,30,54,396,3,43.05
0000017413,1,23,43,567,2,23.38
0000017414,1,30,92,429,7,85.36
0000017415,0,29,81,516,10,24.76
0000017416,1,18,61,488,8,78.77
0000017417,0,19,3,91,1,33.26
0000017418,0,29,80,426,12,68.86
0000017419,0,23,92,560,13,85.76
0000017420,1,22,55,391,9,31.66
0000017421,1,26,64,323,8,53.84
0000017422,0,19,79,37,12,2.32
0000017423,0,27,66,500,11,25.51
0000017424,1,24,34,448,5,94.97
0000017425,1,24,60,237,11,66.69
0000017426,1,18,36,570,2,71.28
0000017427,1,27,55,80,10,77.88
0000017428,1,18,24,104,4,80.76
0000017429,0,26,28,582,5,47.12
0000017430,0,21,75,529,14,8.39
0000017431,1,24,67,376,10,38.69
0000017432,1,24,47,76,8,39.64
0000017433,1,19,31,121,3,19.15
0000017434,1,27,93,18,6,89.46
0000017435,1,21,87,432,8,64.60
0000017436,0,27,86,535,10,53.57
0000017437,0,18,92,164,13,31.84
0000017438,0,28,95,387,8,45.29
0000017439,0,20,22,105,4,0.43
0000017440,1,26,65,29,4,83.09
0000017441,0,25,32,403,2,46.49
0000017442,1,20,51,535,6,68.32
0000017443,1,18,38,174,7,83.49
0000017444,0,21,97,438,6,12.68
0000017445,1,22,49,590,1,85.68
0000017446,0,25,15,395,3,94.40
0000017447,1,27,17,473,2,51.82
0000017448,1,19,32,523,5,87.72
0000017449,0,20,2,475,1,2.69
0000017450,1,22,15,234,1,74.15
0000017451,1,28,75,464,7,56.32
0000017452,0,23,60,413,1,2.22
0000017453,0,25,49,310,5,84.79
0000017454,0,20,11,246,2,88.26
0000017455,0,18,15,512,3,6.75
0000017456,1,22,69,52,12,93.82
0000017457,0,21,89,556,4,3.41
0000017458,1,25,65,169,4,55.63
0000017459,0,21,55,247,1,91.62
0000017460,1,27,29,528,4,15.45
0000017461,1,19,47,367,3,75.00
0000017462,0,22,46,156,8,91.97
0000017463,0,22,33,335,6,97.02
0000017464,1,28,38,44,7,74.46
0000017465,0,18,74,359,9,60.25
0000017466,0,27,89,459,17,32.91
0000017467,0,23,80,320,6,70.96
0000017468,0,27,58,4,2,86.00
0000017469,0,24,55,2,1,16.76
0000017470,1,28,88,437,15,61.57
0000017471,0,23,9,430,1,7.10
0000017472,1,19,17,455,2,54.88
0000017473,1,28,29,233,3,50.16
0000017474,1,18,46,17,9,54.54
0000017475,1,29,84,373,10,57.20
0000017476,1,20,83,251,8,81.69
0000017477,1,22,63,226,3,35.96
0000017478,1,26,62,419,4,19.03
0000017479,0,18,68,495,8,75.06
0000017480,0,23,24,301,3,68.65
0000017481,0,28,44,246,5,43.55
0000017482,1,26,25,30,4,43.26
0000017483,0,21,6,28,1,78.17
0000017484,0,21,64,434,2,89.17
0000017485,0,19,14,142,1,21.18
0000017486,0,22,3,228,1,83.98
0000017487,1,20,36,208,7,20.18
0000017488,1,28,43,232,3,60.84
0000017489,1,20,22,330,3,79.21
0000017490,1,25,70,458,4,68.57
0000017491,0,19,35,364,3,2.05
0000017492,1,27,100,290,1,45.88
0000017493,0,29,6,99,1,19.77
0000017494,1,26,79,43,3,31.39
0000017495,1,30,31,215,6,56.84
0000017496,0,20,72,599,7,26.70
0000017497,0,18,45,546,1,27.75
0000017498,1,29,12,201,1,6.05
0000017499,1,29,100,449,14,9.91
0000017500,1,25,66,247,9,20.13
0000017501,1,18,24,583,2,85.00
0000017502,1,22,36,198,6,53.90
0000017503,1,19,24,128,2,85.79
0000017504,1,25,37,30,1,54.14
0000017505,0,20,50,254,9,85.58
0000017506,0,20,81,553,5,6.95
0000017507,0,29,94,414,13,82.31
0000017508,1,20,20,46,3,54.78
0000017509,0,25,40,40,6,21.79
0000017510,0,28,12,309,2,53.59
0000017511,0,27,5,355,1,2.92
0000017512,1,26,25,226,2,72.66
0000017513,1,25,69,103,10,46.64
0000017514,0,24,28,97,4,44.00
0000017515,1,24,100,357,19,52.23
0000017516,0,20,81,372,1,61.99
0000017517,0,19,91,128,9,17.03
0000017518,0,27,74,115,6,55.35
0000017519,0,28,46,490,3,45.06
0000017520,1,23,24,92,1,80.00
0000017521,1,23,86,319,1,3.15
0000017522,0,18,65,512,5,54.41
0000017523,0,20,4,489,1,68.09
0000017524,0,24,30,264,5,47.19
0000017525,0,23,43,409,7,36.99
0000017526,1,19,40,435,2,2.64
0000017527,1,25,70,203,4,22.98
0000017528,0,20,64,590,3,46.33
0000017529,1,24,49,298,5,48.05
0000017530,1,23,34,120,1,37.84
0000017531,1,24,7,434,1,0.62
0000017532,0,18,85,546,2,4.19
0000017533,0,25,11,496,2,80.14
0000017534,0,28,46,548,8,79.90
0000017535,1,21,61,530,11,52.91
0000017536,1,30,13,28,2,18.26
0000017537,0,24,60,489,6,73.79
0000017538,0,25,43,309,3,21.63
0000017539,0,28,80,553,1,15.03
0000017540,1,25,92,328,2,42.54
0000017541,0,22,36,597,3,6.83
0000017542,1,24,41,467,1,65.63
0000017543,0,22,62,468,5,88.40
0000017544,1,30,46,358,9,87.51
0000017545,1,24,80,419,6,11.95
0000017546,1,28,88,65,7,67.57
0000017547,0,29,65,565,4,82.89
0000017548,1,26,92,570,7,51.26
0000017549,0,19,54,525,10,58.85
0000017550,0,24,1,564,1,89.64
0000017551,0,29,56,306,6,47.27
0000017552,1,26,87,28,2,24.78
0000017553,0,27,91,481,13,27.65
0000017554,0,25,26,555,3,25.92
0000017555,0,22,97,550,19,94.11
0000017556,0,30,44,404,6,42.33
0000017557,1,28,67,136,4,54.28
0000017558,0,28,76,164,8,49.79
0000017559,1,23,20,23,4,4.67
0000017560,1,23,83,359,1,33.75
0000017561,0,30,71,419,10,96.13
0000017562,0,19,91,196,1,51.56
0000017563,1,26,51,181,7,53.58
0000017564,1,26,93,246,16,45.84
0000017565,0,19,100,477,1,14.89
0000017566,0,21,17,536,2,55.07
0000017567,0,18,3,227,1,61.38
0000017568,1,28,43,99,1,17.03
0000017569,0,18,85,323,17,60.07
0000017570,0,24,28,257,1,1.46
0000017571,0,27,19,173,2,71.94
0000017572,0,26,83,386,11,28.27
0000017573,0,23,87,197,3,76.23
0000017574,0,22,29,441,1,20.62
0000017575,1,18,16,62,1,6.87
0000017576,1,29,93,211,10,2.90
0000017577,1,22,81,126,9,60.15
0000017578,1,25,35,346,3,17.06
0000017579,1,27,9,43,1,13.74
0000017580,1,21,77,99,15,96.62
0000017581,1,30,60,588,10,76.04
0000017582,1,20,35,86,5,0.11
0000017583,0,20,95,442,13,44.64
0000017584,1,27,60,117,3,7.09
0000017585,0,24,22,249,2,97.68
0000017586,1,26,67,66,2,67.46
0000017587,0,18,75,476,10,65.37
0000017588,1,24,62,526,4,75.51
0000017589,0,26,67,260,3,7.72
0000017590,0,19,16,547,3,14.10
0000017591,1,19,38,444,1,17.98
0000017592,1,28,49,399,3,78.54
0000017593,0,26,90,264,5,44.66
0000017594,0,22,96,314,12,40.29
0000017595,1,19,66,180,1,2.10
0000017596,0,20,17,24,3,97.36
0000017597,1,22,95,457,15,78.81
0000017598,1,24,1,422,1,86.36
0000017599,0,28,98,288,6,30.35
0000017600,1,25,27,290,5,16.74
0000017601,0,24,84,102,3,16.08
0000017602,1,23,6,200,1,95.61
0000017603,0,25,55,555,8,82.62
0000017604,1,18,48,452,3,96.64
0000017605,0,25,54,448,7,77.31
0000017606,0,23,43,234,3,66.05
0000017607,1,19,33,400,5,90.07
0000017608,0,30,42,313,7,67.55
0000017609,1,20,7,210,1,87.96
0000017610,0,24,7,519,1,92.98
0000017611,1,20,88,544,3,51.63
0000017612,1,19,27,533,5,58.15
0000017613,0,21,19,132,1,21.44
0000017614,0,22,16,215,1,15.61
0000017615,1,20,7,541,1,10.14
0000017616,1,28,27,412,4,93.01
0000017617,0,29,42,105,2,63.71
0000017618,0,20,28,537,5,69.65
0000017619,0,26,92,345,5,19.12
0000017620,0,26,66,330,11,69.15
0000017621,0,22,61,484,9,95.93
0000017622,0,25,46,381,8,94.81
0000017623,1,25,96,406,1,71.50
0000017624,0,26,18,194,2,97.16
0000017625,0,25,80,52,6,60.97
0000017626,1,22,96,295,13,16.20
0000017627,0,23,54,334,9,47.41
0000017628,0,29,16,378,3,55.48
0000017629,0,18,54,587,8,68.03
0000017630,1,24,13,53,2,3.56
0000017631,0,21,81,68,7,45.65
0000017632,1,21,27,497,1,6.45
0000017633,0,20,63,241,10,67.00
0000017634,0,21,66,4,10,59.82
0000017635,1,29,80,574,10,89.53
0000017636,1,21,24,23,2,41.53
0000017637,1,21,38,58,1,3.14
0000017638,0,24,46,454,8,13.63
0000017639,1,26,82,19,3,64.88
0000017640,1,25,32,345,6,17.88
0000017641,0,23,17,190,1,94.48
0000017642,1,27,71,310,5,6.89
0000017643,1,25,48,384,4,90.70
0000017644,1,23,58,356,8,50.11
0000017645,0,27,76,220,5,84.91
0000017646,0,27,90,88,16,47.71
0000017647,1,19,74,368,6,74.22
0000017648,0,22,33,97,5,94.39
0000017649,0,23,93,347,15,31.59
0000017650,0,25,29,160,2,84.76
0000017651,1,29,89,374,6,98.22
0000017652,0,30,53,21,9,98.79
0000017653,1,23,86,103,8,22.25
0000017654,0,29,51,513,10,48.81
0000017655,0,25,13,579,2,46.93
0000017656,0,30,37,493,4,6.83
0000017657,0,20,92,375,13,67.60
0000017658,1,19,31,41,5,50.23
0000017659,1,20,44,354,2,59.15
0000017660,1,24,10,325,1,97.86
0000017661,1,19,55,273,10,28.50
0000017662,0,30,88,435,16,74.05
0000017663,0,28,51,281,10,9.85
0000017664,0,22,13,353,2,33.96
0000017665,1,28,53,83,10,19.58
0000017666,0,28,71,505,11,98.50
0000017667,0,18,43,573,7,34.12
0000017668,0,26,7,280,1,21.86
0000017669,0,24,1,242,1,18.15
0000017670,0,20,34,309,6,79.25
0000017671,1,26,69,527,4,92.42
0000017672,1,23,30,38,3,24.59
0000017673,0,22,11,44,2,29.08
0000017674,1,28,31,99,4,55.52
0000017675,0,23,70,92,3,27.33
0000017676,0,23,97,514,13,89.42
0000017677,0,22,3,72,1,93.12
0000017678,1,30,70,214,2,4.92
0000017679,1,19,91,55,14,94.92
0000017680,0,20,88,282,2,55.62
0000017681,0,20,93,187,3,72.59
0000017682,0,19,30,288,4,15.91
0000017683,0,24,55,186,4,55.47
0000017684,0,30,14,116,1,21.09
0000017685,1,23,94,190,8,9.23
0000017686,1,27,98,524,3,89.55
0000017687,0,21,71,376,2,35.63
0000017688,1,25,12,538,1,47.56
0000017689,1,20,45,590,7,59.58
0000017690,0,28,23,486,3,86.72
0000017691,0,29,3,402,1,21.22
0000017692,0,27,46,275,7,97.92
0000017693,1,29,16,257,2,73.33
0000017694,0,22,49,131,2,51.11
0000017695,1,19,64,301,7,96.03
0000017696,1,30,93,408,14,88.57
0000017697,0,29,66,566,5,75.53
0000017698,1,25,2,217,1,97.24
0000017699,1,22,8,335,1,39.70
0000017700,0,30,54,38,8,8.50
0000017701,0,19,38,185,2,98.58
0000017702,1,27,44,397,6,14.50
0000017703,0,18,92,38,14,74.41
0000017704,1,28,61,101,8,21.36
0000017705,1,21,44,453,3,42.89
0000017706,0,19,2,442,1,13.27
0000017707,1,28,66,395,3,36.56
0000017708,0,25,44,35,3,58.47
0000017709,0,19,69,368,8,41.69
0000017710,1,27,85,170,6,26.35
0000017711,1,22,71,108,4,39.24
0000017712,0,21,55,322,2,78.57
0000017713,0,29,63,248,4,92.20
0000017714,0,26,36,365,7,50.97
0000017715,1,28,20,141,4,63.96
0000017716,1,22,18,388,1,59.47
0000017717,1,19,16,510,1,42.92
0000017718,0,25,48,159,3,85.00
0000017719,1,27,48,288,5,63.32
0000017720,1,23,76,139,15,23.34
0000017721,1,18,55,332,11,0.45
0000017722,0,30,73,154,5,34.20
0000017723,0,19,65,191,7,72.31
0000017724,1,21,73,384,1,73.79
0000017725,1,30,20,408,2,4.29
0000017726,0,29,75,40,9,21.50
0000017727,1,26,24,469,1,81.09
0000017728,1,20,48,288,4,24.62
0000017729,1,30,85,309,14,74.43
0000017730,0,25,10,509,1,92.15
0000017731,1,29,15,298,2,25.05
0000017732,1,25,17,23,2,52.55
0000017733,1,25,26,553,4,73.90
0000017734,0,22,39,360,5,55.98
0000017735,1,29,36,143,4,75.12
0000017736,1,26,89,565,1,97.42
0000017737,1,20,100,215,15,98.61
0000017738,1,21,64,330,10,14.83
0000017739,0,25,25,488,2,99.06
0000017740,0,24,25,454,5,99.59
0000017741,1,18,50,577,10,53.25
0000017742,0,28,95,537,13,19.10
0000017743,0,30,60,92,5,98.51
0000017744,0,29,56,460,7,49.82
0000017745,1,20,50,541,7,45.00
0000017746,0,30,31,297,6,89.75
0000017747,0,19,36,571,6,76.66
0000017748,0,22,63,530,3,25.65
0000017749,0,23,66,351,10,29.31
0000017750,0,20,28,164,3,36.79
0000017751,1,29,99,51,4,90.21
0000017752,0,26,60,373,9,35.74
0000017753,0,25,59,551,6,91.57
0000017754,1,19,50,378,7,74.54
0000017755,1,19,79,395,9,25.61
0000017756,1,20,11,227,2,34.61
0000017757,0,26,64,103,12,53.59
0000017758,1,30,6,320,1,78.87
0000017759,0,25,24,11,2,41.65
0000017760,0,24,76,517,15,3.20
0000017761,0,22,6,599,1,22.26
0000017762,1,19,3,211,1,86.78
0000017763,0,18,72,341,7,39.58
0000017764,1,20,87,132,3,95.75
0000017765,1,20,3,9,1,26.70
0000017766,0,20,93,146,11,58.09
0000017767,1,26,56,137,6,85.18
0000017768,1,22,52,201,4,81.64
0000017769,0,22,100,468,16,28.38
0000017770,1,19,5,433,1,91.41
0000017771,0,21,94,168,13,19.46
0000017772,1,28,26,157,5,77.99
0000017773,1,22,54,175,5,27.19
0000017774,1,20,25,363,5,7.75
0000017775,1,19,20,214,2,27.70
0000017776,0,24,64,370,5,58.02
0000017777,0,26,2,53,1,40.09
0000017778,0,22,29,491,3,61.60
0000017779,0,28,32,264,5,76.46
0000017780,1,26,67,378,5,37.50
0000017781,0,29,33,174,2,8.72
0000017782,0,20,42,231,5,5.73
0000017783,0,29,51,103,7,61.86
0000017784,0,20,32,505,2,9.45
0000017785,1,25,12,322,2,24.85
0000017786,1,20,20,517,2,0.99
0000017787,0,23,28,311,3,64.05
0000017788,1,18,74,518,7,98.67
0000017789,1,30,66,345,1,10.19
0000017790,0,20,90,242,2,65.33
0000017791,1,29,71,168,5,98.21
0000017792,1,30,20,508,4,63.68
0000017793,0,27,65,85,6,63.55
0000017794,1,22,61,235,9,84.97
0000017795,1,27,22,297,4,10.33
0000017796,1,27,40,113,3,0.50
0000017797,1,29,36,390,4,62.70
0000017798,0,26,17,79,2,55.64
0000017799,1,29,1,520,1,90.43
0000017800,0,30,62,221,2,44.65
0000017801,0,18,29,47,2,94.85
0000017802,0,30,47,32,7,80.67
0000017803,1,19,58,418,4,46.93
0000017804,1,20,31,63,1,27.35
0000017805,0,20,79,406,10,88.55
0000017806,1,23,81,328,9,41.24
0000017807,1,20,75,509,8,88.36
0000017808,0,21,62,379,6,75.24
0000017809,1,27,62,45,4,62.94
0000017810,1,28,72,160,9,79.74
0000017811,0,19,6,557,1,5.28
0000017812,1,24,87,304,1,57.31
0000017813,0,25,17,403,2,41.14
0000017814,1,27,76,288,13,16.63
0000017815,0,29,41,303,8,26.70
0000017816,0,26,22,315,4,16.46
0000017817,0,27,57,447,2,74.66
0000017818,0,18,35,266,5,29.42
0000017819,0,27,78,566,6,62.31
0000017820,0,20,37,19,2,64.08
0000017821,0,18,67,303,10,73.39
0000017822,1,22,47,137,8,81.21
0000017823,1,19,17,26,2,84.52
0000017824,1,30,12,538,1,93.20
0000017825,1,29,33,207,3,85.42
0000017826,0,19,66,508,13,12.08
0000017827,1,27,6,275,1,82.44
0000017828,0,22,33,149,1,82.69
0000017829,0,19,24,407,2,7.63
0000017830,1,25,54,230,4,12.89
0000017831,0,18,57,460,2,59.43
0000017832,0,20,98,270,12,41.86
0000017833,0,19,54,582,7,93.70
0000017834,0,22,25,342,3,17.48
0000017835,0,23,61,302,7,28.01
0000017836,0,20,24,487,4,71.43
0000017837,1,29,52,236,9,63.12
0000017838,1,23,75,228,10,35.74
0000017839,1,30,34,173,1,9.43
0000017840,0,28,8,81,1,69.38
0000017841,1,27,69,5,3,90.23
0000017842,1,25,96,302,17,21.36
0000017843,0,26,51,577,5,9.09
0000017844,1,30,37,379,5,22.55
0000017845,0,18,16,513,1,34.94
0000017846,0,26,96,502,8,58.71
0000017847,1,26,23,385,2,68.38
0000017848,1,22,48,395,3,67.81
0000017849,0,27,42,62,4,87.31
0000017850,1,21,33,466,4,89.15
0000017851,0,24,34,332,2,19.49
0000017852,1,22,75,252,2,59.88
0000017853,1,27,28,76,1,70.70
0000017854,1,26,28,333,3,98.39
0000017855,0,23,6,50,1,82.71
0000017856,0,22,44,403,7,91.58
0000017857,0,30,2,212,1,96.65
0000017858,0,28,65,554,11,93.88
0000017859,1,23,2,138,1,57.06
0000017860,0,25,90,333,9,60.43
0000017861,1,25,90,299,14,17.44
0000017862,0,26,19,566,2,53.31
0000017863,0,23,67,505,9,63.48
0000017864,1,21,37,231,6,99.08
0000017865,1,23,94,561,15,70.28
0000017866,0,30,43,436,4,65.89
0000017867,0,19,100,502,14,14.56
0000017868,0,26,24,523,4,69.90
0000017869,0,27,88,446,9,42.28
0000017870,1,20,67,518,13,89.33
0000017871,1,20,21,14,3,1.04
0000017872,0,27,9,85,1,54.87
0000017873,1,19,62,588,12,36.87
0000017874,0,23,58,495,9,88.27
0000017875,0,27,8,276,1,4.10
0000017876,0,18,92,600,3,14.09
0000017877,0,25,58,244,9,64.16
0000017878,0,23,31,580,1,31.79
0000017879,1,30,23,240,1,97.85
0000017880,1,20,35,545,1,1.00
0000017881,1,26,94,247,18,99.32
0000017882,0,27,74,60,8,51.63
0000017883,0,27,18,380,2,93.24
0000017884,1,28,46,196,5,62.74
0000017885,1,28,89,118,8,58.04
0000017886,1,27,74,503,12,23.95
0000017887,1,30,83,487,8,59.74
0000017888,1,30,85,231,5,15.21
0000017889,0,20,17,591,2,21.14
0000017890,0,28,51,548,8,56.54
0000017891,1,30,99,39,18,68.74
0000017892,0,27,25,172,2,56.88
0000017893,0,27,29,170,5,6.50
0000017894,1,23,93,177,2,64.80
0000017895,1,18,100,214,8,11.09
0000017896,1,26,57,416,11,11.89
0000017897,1,25,84,562,9,20.20
0000017898,0,26,17,215,2,69.27
0000017899,0,29,92,599,17,19.37
0000017900,0,20,59,363,6,45.48
0000017901,0,22,88,238,5,88.06
0000017902,0,22,64,45,9,87.08
0000017903,0,26,71,492,12,98.77
0000017904,0,20,35,255,3,23.45
0000017905,1,19,88,557,2,29.48
0000017906,1,29,78,38,2,99.35
0000017907,0,30,98,173,8,56.33
0000017908,1,26,15,259,1,67.34
0000017909,0,18,74,447,12,12.38
0000017910,0,27,53,151,1,26.96
0000017911,1,29,84,315,1,33.50
0000017912,1,26,64,396,9,27.03
0000017913,1,29,17,1,3,14.46
0000017914,1,26,67,85,3,78.32
0000017915,1,18,88,572,9,3.05
0000017916,1,28,95,9,19,70.88
0000017917,0,26,72,350,2,8.21
0000017918,1,26,17,490,3,69.90
0000017919,0,23,51,585,8,48.44
0000017920,0,28,21,430,2,37.62
0000017921,0,19,73,484,2,0.67
0000017922,0,24,98,16,13,41.30
0000017923,1,26,8,509,1,46.64
0000017924,0,20,81,308,12,55.57
0000017925,1,29,44,264,3,13.23
0000017926,0,20,73,352,11,97.44
0000017927,1,19,79,205,9,68.08
0000017928,1,27,13,51,2,25.91
0000017929,1,26,36,96,4,45.21
0000017930,0,18,72,308,4,43.38
0000017931,0,23,85,292,11,78.05
0000017932,0,27,75,396,10,62.36
0000017933,0,24,89,285,1,63.35
0000017934,0,26,96,538,16,17.48
0000017935,1,29,28,130,2,88.80
0000017936,0,30,91,256,12,8.50
0000017937,1,25,47,380,3,35.05
0000017938,1,26,100,506,15,5.28
0000017939,1,18,17,335,3,74.78
0000017940,0,19,16,397,1,24.14
0000017941,0,30,96,230,10,2.29
0000017942,0,28,42,392,1,16.18
0000017943,1,30,98,396,14,47.21
0000017944,1,21,55,560,9,79.16
0000017945,0,23,47,74,6,94.36
0000017946,0,27,99,313,4,42.75
0000017947,1,19,37,245,4,82.17
0000017948,1,24,27,209,1,21.42
0000017949,1,27,18,36,1,55.53
0000017950,0,30,33,242,2,57.91
0000017951,1,21,72,597,9,14.86
0000017952,1,22,87,128,6,72.67
0000017953,0,26,17,194,1,3.98
0000017954,0,28,29,503,1,40.72
0000017955,1,27,6,521,1,5.37
0000017956,1,26,35,510,6,9.88
0000017957,0,22,96,259,13,19.42
0000017958,0,20,32,369,6,97.98
0000017959,1,23,10,292,1,53.77
0000017960,1,23,17,332,2,53.56
0000017961,1,26,1,196,1,51.11
0000017962,0,25,15,193,1,25.72
0000017963,0,19,63,171,4,42.36
0000017964,0,22,36,51,7,34.28
0000017965,1,30,81,53,15,67.56
0000017966,1,23,98,94,5,44.98
0000017967,0,30,55,6,7,77.32
0000017968,1,26,56,318,5,62.09
0000017969,1,23,70,466,12,51.78
0000017970,0,27,9,444,1,21.06
0000017971,1,29,90,207,1,98.47
0000017972,1,20,78,285,14,56.96
0000017973,0,20,14,135,1,23.74
0000017974,0,26,4,277,1,55.03
0000017975,0,28,1,347,1,52.86
0000017976,1,28,16,176,1,97.42
0000017977,0,26,38,91,5,17.90
0000017978,1,22,48,399,9,99.15
0000017979,1,26,89,402,4,2.33
0000017980,0,29,32,169,1,92.92
0000017981,1,26,11,197,2,7.19
0000017982,0,25,91,191,11,60.11
0000017983,1,24,33,558,6,10.39
0000017984,1,20,44,150,5,65.21
0000017985,1,26,36,321,7,8.65
0000017986,1,29,52,75,1,38.28
0000017987,1,19,27,582,4,50.24
0000017988,0,25,57,8,9,48.97
0000017989,1,30,77,208,11,54.98
0000017990,1,25,12,455,2,3.32
0000017991,1,30,48,540,1,80.55
0000017992,0,30,62,548,1,93.76
0000017993,1,30,31,138,5,25.14
0000017994,0,27,82,353,14,87.29
0000017995,0,23,26,577,2,77.35
0000017996,1,20,46,570,4,0.30
0000017997,1,25,89,462,7,43.81
0000017998,1,22,20,69,3,13.64
0000017999,0,19,28,518,3,69.24
0000018000,1,28,97,488,19,97.02
0000018001,0,23,23,413,4,9.77
0000018002,1,26,32,140,3,89.19
0000018003,0,23,13,401,2,69.95
0000018004,1,27,10,411,1,75.41
0000018005,1,18,34,275,2,33.70
0000018006,0,21,71,2,8,9.32
0000018007,0,23,95,534,6,12.10
0000018008,0,20,97,183,16,64.65
0000018009,1,20,88,387,10,65.34
0000018010,1,28,38,108,2,73.65
0000018011,1,24,11,288,2,87.63
0000018012,0,30,84,222,16,78.85
0000018013,1,22,60,134,9,26.16
0000018014,0,29,82,507,9,40.33
0000018015,0,26,32,577,2,23.20
0000018016,0,19,11,104,1,77.27
0000018017,1,30,57,204,7,3.92
0000018018,1,29,84,191,14,40.84
0000018019,1,19,90,461,6,38.21
0000018020,0,30,50,568,10,43.44
0000018021,0,23,7,176,1,45.33
0000018022,1,28,65,101,3,54.63
0000018023,1,29,11,543,2,12.42
0000018024,1,30,86,519,12,78.90
0000018025,1,20,81,208,1,76.38
0000018026,1,26,75,467,7,39.53
0000018027,0,25,1,215,1,5.22
0000018028,1,18,18,193,2,89.58
0000018029,0,24,96,426,6,24.35
0000018030,0,29,53,273,1,91.99
0000018031,0,30,34,404,1,93.41
0000018032,0,28,11,13,2,47.60
0000018033,1,22,6,97,1,24.77
0000018034,0,30,81,505,4,66.01
0000018035,1,24,85,23,16,3.59
0000018036,1,19,33,279,6,27.07
0000018037,0,21,18,434,3,96.03
0000018038,1,23,16,152,3,86.39
0000018039,1,28,79,334,15,77.85
0000018040,1,21,25,83,3,48.43
0000018041,0,25,88,367,7,11.31
0000018042,1,19,72,163,8,61.57
0000018043,1,18,92,129,8,1.50
0000018044,0,19,30,493,1,76.17
0000018045,0,26,96,110,19,7.22
0000018046,0,19,6,418,1,90.31
0000018047,1,29,94,379,1,51.27
0000018048,1,23,42,23,3,61.28
0000018049,0,24,97,391,18,90.04
0000018050,0,18,3,228,1,81.40
0000018051,0,29,65,587,2,1.50
0000018052,0,24,67,280,10,19.44
0000018053,0,18,6,270,1,73.89
0000018054,1,27,45,177,3,5.44
0000018055,1,24,95,210,3,99.35
0000018056,0,23,87,312,4,61.53
0000018057,0,20,98,388,14,36.19
0000018058,1,20,76,212,11,66.28
0000018059,0,27,26,368,3,24.23
0000018060,0,24,48,187,2,79.71
0000018061,1,24,33,24,3,40.89
0000018062,1,23,41,226,4,9.57
0000018063,0,20,40,25,1,67.70
0000018064,1,20,34,441,3,24.12
0000018065,1,24,9,298,1,82.84
0000018066,1,29,94,319,13,58.62
0000018067,0,24,3,186,1,96.57
0000018068,0,20,70,189,10,97.98
0000018069,1,24,40,445,6,59.21
0000018070,0,20,25,190,2,98.20
0000018071,0,25,10,523,2,78.61
0000018072,0,19,59,18,7,66.49
0000018073,0,18,45,122,2,69.83
0000018074,0,25,33,569,5,1.30
0000018075,0,19,23,496,3,88.68
0000018076,0,23,14,390,2,67.14
0000018077,0,18,26,340,1,34.65
0000018078,1,29,72,146,9,12.64
0000018079,0,28,16,353,3,62.84
0000018080,1,27,6,95,1,40.52
0000018081,1,24,13,369,2,35.16
0000018082,0,18,43,33,5,74.29
0000018083,0,25,76,260,4,39.25
0000018084,1,30,17,207,2,55.95
0000018085,1,21,81,281,3,12.54
0000018086,1,24,67,109,9,20.04
0000018087,0,19,91,536,10,60.58
0000018088,0,27,36,591,1,94.66
0000018089,1,19,1,330,1,79.01
